id,latitude,longitude,location,vehicle_number,vehicle_type,violation_type,created_datetime,date,hour,day_of_week,month,week,police_station,junction_name,validation_status,center_code,is_named_junction,is_peak_hour,is_main_road_violation,is_large_vehicle
FKID000402,12.9832102,77.6093403,"Laxmana Mudaliar Street, Nethaji Subhas Chadra Bose Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",FKN00GL0394,SCOOTER,WRONG PARKING,2023-11-19T03:07:46+00:00,2023-11-19,3,Sunday,2023-11,2023-W46,Shivajinagar,No Junction,APPROVED,16,False,False,False,False
FKID000403,12.9727746,77.5789866,"3rd Cross Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0395,SCOOTER,NO PARKING,2024-03-22T22:32:46+00:00,2024-03-22,22,Friday,2024-03,2024-W12,Upparpet,BTP044 - Sagar Theatre Junction,UNKNOWN,3,True,False,False,False
FKID000404,12.9990317,77.5485132,"3rd Main Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0396,MOPED,WRONG PARKING,2024-03-22T22:41:46+00:00,2024-03-22,22,Friday,2024-03,2024-W12,Rajajinagar,BTP027 - Modi Bridge Junction,UNKNOWN,6,True,False,False,False
FKID000405,12.9727746,77.5789866,"3rd Cross Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0397,SCOOTER,NO PARKING,2024-03-22T22:32:46+00:00,2024-03-22,22,Friday,2024-03,2024-W12,Upparpet,BTP044 - Sagar Theatre Junction,UNKNOWN,3,True,False,False,False
FKID000406,12.9731066,77.615185,"Mahatma Gandhi Road, Mittal Towers, Yellappa Chetty Layout, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL0398,PASSENGER AUTO,NO PARKING,2023-11-30T04:10:46+00:00,2023-11-30,4,Thursday,2023-11,2023-W48,Halasur,No Junction,REJECTED,17,False,False,False,False
FKID000407,12.9990317,77.5485132,"3rd Main Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0399,MOPED,WRONG PARKING,2024-03-22T22:24:46+00:00,2024-03-22,22,Friday,2024-03,2024-W12,Rajajinagar,BTP027 - Modi Bridge Junction,UNKNOWN,6,True,False,False,False
FKID000408,12.9818893,77.6033319,"Infantry Road, Prestige Central, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0400,LGV,WRONG PARKING,2023-11-30T00:47:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Shivajinagar,BTP211 - Central Street Junction,APPROVED,16,True,False,False,False
FKID000409,12.980876,77.6024864,"Infantry Road, Prestige Central, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0401,SCOOTER,WRONG PARKING,2023-11-30T00:21:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Shivajinagar,BTP211 - Central Street Junction,APPROVED,16,True,False,False,False
FKID000410,12.9990317,77.5485132,"3rd Main Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0402,MOPED,WRONG PARKING,2024-03-22T22:42:46+00:00,2024-03-22,22,Friday,2024-03,2024-W12,Rajajinagar,BTP027 - Modi Bridge Junction,UNKNOWN,6,True,False,False,False
FKID000411,12.9727746,77.5789866,"3rd Cross Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0403,SCOOTER,WRONG PARKING,2024-03-22T22:32:46+00:00,2024-03-22,22,Friday,2024-03,2024-W12,Upparpet,BTP044 - Sagar Theatre Junction,UNKNOWN,3,True,False,False,False
FKID000412,12.978799,77.5771372,"5th Main Road, R Subanna Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0404,CAR,NO PARKING,2023-11-30T07:32:46+00:00,2023-11-30,7,Thursday,2023-11,2023-W48,Upparpet,BTP058 - Subbanna Junction,APPROVED,3,True,False,False,False
FKID000413,12.9744172,77.5782679,"1st Main Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0405,HGV,WRONG PARKING,2023-11-30T00:43:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Upparpet,BTP044 - Sagar Theatre Junction,APPROVED,3,True,False,False,False
FKID000414,12.9743984,77.5455084,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL0406,SCOOTER,NO PARKING,2023-11-30T00:52:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Vijayanagara,BTP020 - Hosahalli Metro Station,APPROVED,30,True,False,False,False
FKID000415,12.9744241,77.5454416,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL0407,SCOOTER,NO PARKING,2023-11-30T00:53:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Vijayanagara,BTP020 - Hosahalli Metro Station,APPROVED,30,True,False,False,False
FKID000416,12.9743862,77.5455242,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL0408,SCOOTER,NO PARKING,2023-11-30T00:52:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Vijayanagara,BTP020 - Hosahalli Metro Station,REJECTED,30,True,False,False,False
FKID000417,12.974358,77.5462038,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL0409,SCOOTER,NO PARKING,2023-11-30T00:50:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Vijayanagara,BTP020 - Hosahalli Metro Station,APPROVED,30,True,False,False,False
FKID000418,12.9743652,77.5455852,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL0410,SCOOTER,NO PARKING,2023-11-30T00:51:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Vijayanagara,BTP020 - Hosahalli Metro Station,APPROVED,30,True,False,False,False
FKID000419,12.9992117,77.5488905,"10th Cross Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0411,MOPED,WRONG PARKING,2024-03-22T22:43:46+00:00,2024-03-22,22,Friday,2024-03,2024-W12,Rajajinagar,BTP027 - Modi Bridge Junction,UNKNOWN,6,True,False,False,False
FKID000420,13.01248,77.554535,"80 Feet Ring Road, Orion, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",FKN00GL0412,MOTOR CYCLE,WRONG PARKING,2023-11-19T02:37:46+00:00,2023-11-19,2,Sunday,2023-11,2023-W46,Malleshwaram,No Junction,UNKNOWN,19,False,False,False,False
FKID000421,12.9743682,77.5462421,"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL0413,SCOOTER,NO PARKING,2023-11-30T00:50:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Vijayanagara,BTP020 - Hosahalli Metro Station,APPROVED,30,True,False,False,False
FKID000422,12.9743715,77.5461991,"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL0414,SCOOTER,NO PARKING; DEFECTIVE NUMBER PLATE,2023-11-30T00:50:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Vijayanagara,BTP020 - Hosahalli Metro Station,APPROVED,30,True,False,False,False
FKID000423,12.9743578,77.5461926,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL0415,SCOOTER,NO PARKING,2023-11-30T00:50:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Vijayanagara,BTP020 - Hosahalli Metro Station,APPROVED,30,True,False,False,False
FKID000424,12.9797941,77.5749238,"Subedar Chatram Road, Anand Rao Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0416,CAR,NO PARKING,2023-11-30T04:03:46+00:00,2023-11-30,4,Thursday,2023-11,2023-W48,Upparpet,BTP057 - Anand Rao Junction,APPROVED,3,True,False,False,False
FKID000425,12.9743595,77.545528,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL0417,SCOOTER,NO PARKING,2023-11-30T00:52:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Vijayanagara,BTP020 - Hosahalli Metro Station,APPROVED,30,True,False,False,False
FKID000426,12.9801783,77.5748752,"Subedar Chatram Road, Anand Rao Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0418,SCOOTER,NO PARKING,2023-11-30T04:02:46+00:00,2023-11-30,4,Thursday,2023-11,2023-W48,Upparpet,BTP057 - Anand Rao Junction,REJECTED,3,True,False,False,False
FKID000427,12.9743595,77.5455636,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL0419,MOTOR CYCLE,NO PARKING; DEFECTIVE NUMBER PLATE,2023-11-30T00:51:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Vijayanagara,BTP020 - Hosahalli Metro Station,APPROVED,30,True,False,False,False
FKID000428,12.9743538,77.5456044,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL0420,SCOOTER,NO PARKING,2023-11-30T00:51:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Vijayanagara,BTP020 - Hosahalli Metro Station,APPROVED,30,True,False,False,False
FKID000429,12.9743233,77.5462433,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL0421,SCOOTER,NO PARKING,2023-11-30T00:50:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Vijayanagara,BTP020 - Hosahalli Metro Station,APPROVED,30,True,False,False,False
FKID000430,12.9743701,77.5455546,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL0422,SCOOTER,NO PARKING,2023-11-30T00:52:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Vijayanagara,BTP020 - Hosahalli Metro Station,APPROVED,30,True,False,False,False
FKID000431,12.9743701,77.5455546,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL0423,SCOOTER,NO PARKING,2023-11-30T00:52:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Vijayanagara,BTP020 - Hosahalli Metro Station,APPROVED,30,True,False,False,False
FKID000432,12.9743586,77.5461904,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL0424,MOTOR CYCLE,NO PARKING,2023-11-30T00:51:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Vijayanagara,BTP020 - Hosahalli Metro Station,APPROVED,30,True,False,False,False
FKID000433,12.9795826,77.5749527,"Subedar Chatram Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0425,CAR,NO PARKING,2023-11-30T04:04:46+00:00,2023-11-30,4,Thursday,2023-11,2023-W48,Upparpet,BTP057 - Anand Rao Junction,APPROVED,3,True,False,False,False
FKID000434,12.9754664,77.5763261,"Kempegowda Road, Kempe Gowda Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0426,SCOOTER,WRONG PARKING,2023-11-30T07:10:46+00:00,2023-11-30,7,Thursday,2023-11,2023-W48,Upparpet,BTP040 - Elite Junction,APPROVED,3,True,False,False,False
FKID000435,12.988975,77.5924866,"Millers Road, BKM Gowda Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0427,PASSENGER AUTO,WRONG PARKING,2023-11-30T00:47:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Cubbon Park,BTP034 - LRDE Junction,APPROVED,2,True,False,False,False
FKID000436,13.0176567,77.5314417,"Dr Rajkumar Puniya Bhoomi Road, Sri Annamma Devi Circle, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",FKN00GL0428,MAXI-CAB,NO PARKING,2023-11-30T08:05:46+00:00,2023-11-30,8,Thursday,2023-11,2023-W48,Rajajinagar,No Junction,APPROVED,6,False,True,False,True
FKID000437,12.964963,77.5385991,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560104 (India)",FKN00GL0429,SCOOTER,WRONG PARKING,2023-11-30T00:52:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",APPROVED,30,True,False,False,False
FKID000438,12.9728096,77.5789909,"3rd Cross Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0430,SCOOTER,WRONG PARKING,2024-03-22T22:32:46+00:00,2024-03-22,22,Friday,2024-03,2024-W12,Upparpet,BTP044 - Sagar Theatre Junction,UNKNOWN,3,True,False,False,False
FKID000439,12.9888858,77.5923625,"Millers Road, BKM Gowda Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0431,CAR,WRONG PARKING,2023-11-30T00:48:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Cubbon Park,BTP034 - LRDE Junction,APPROVED,2,True,False,False,False
FKID000440,13.0121917,77.5522376,"Da Ra Bendre Road, Renaissance Temple Apartment, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",FKN00GL0432,CAR,WRONG PARKING,2023-11-30T05:22:46+00:00,2023-11-30,5,Thursday,2023-11,2023-W48,Rajajinagar,No Junction,APPROVED,6,False,False,False,False
FKID000441,12.9886238,77.5921527,"Millers Road, BKM Gowda Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0433,CAR,WRONG PARKING,2023-11-30T00:48:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Cubbon Park,BTP034 - LRDE Junction,APPROVED,2,True,False,False,False
FKID000442,13.0117977,77.5515279,"Da Ra Bendre Road, Kirloskar Foundry, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",FKN00GL0434,CAR,WRONG PARKING,2023-11-30T05:20:46+00:00,2023-11-30,5,Thursday,2023-11,2023-W48,Rajajinagar,No Junction,APPROVED,6,False,False,False,False
FKID000443,12.9387816,77.6967657,"Panathur Main Road, Darshan Layout, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0435,PASSENGER AUTO,WRONG PARKING,2023-11-30T00:34:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,HAL Old Airport,No Junction,APPROVED,13,False,False,False,False
FKID000444,12.9888653,77.5924218,"Millers Road, BKM Gowda Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0436,CAR,WRONG PARKING,2023-11-30T00:51:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Cubbon Park,BTP034 - LRDE Junction,APPROVED,2,True,False,False,False
FKID000445,13.0015373,77.5713151,"Sri Venkataranga Ayangar Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL0437,PASSENGER AUTO,WRONG PARKING,2023-11-30T00:43:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Malleshwaram,No Junction,APPROVED,19,False,False,False,False
FKID000446,12.952523,77.6998236,,FKN00GL0438,TEMPO,PARKING IN A MAIN ROAD; WRONG PARKING,2024-03-15T00:12:46+00:00,2024-03-15,0,Friday,2024-03,2024-W11,HAL Old Airport,No Junction,APPROVED,13,False,False,True,True
FKID000447,12.9746282,77.5770576,"Kempegowda Road, Alankar Pearl Plaza, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0439,CAR,NO PARKING,2024-03-15T00:05:46+00:00,2024-03-15,0,Friday,2024-03,2024-W11,Upparpet,BTP044 - Sagar Theatre Junction,APPROVED,3,True,False,False,False
FKID000448,12.9746282,77.5770576,"Kempegowda Road, Alankar Pearl Plaza, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0440,SCOOTER,NO PARKING,2024-03-15T00:04:46+00:00,2024-03-15,0,Friday,2024-03,2024-W11,Upparpet,BTP044 - Sagar Theatre Junction,APPROVED,3,True,False,False,False
FKID000449,12.9995636,77.5713143,"Sri Venkataranga Ayangar Road, RR Palace, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL0441,PASSENGER AUTO,NO PARKING,2023-11-30T00:37:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Malleshwaram,No Junction,APPROVED,19,False,False,False,False
FKID000450,13.0233536,77.5848617,"1st Main Road, Dena Bank Colony, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",FKN00GL0442,CAR,NO PARKING,2023-11-30T04:34:46+00:00,2023-11-30,4,Thursday,2023-11,2023-W48,R.T. Nagar,No Junction,APPROVED,21,False,False,False,False
FKID000451,13.0069492,77.5712003,"Sri Venkataranga Ayangar Road, Ranganathapura, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL0443,SCOOTER,WRONG PARKING,2023-11-30T00:35:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Malleshwaram,No Junction,APPROVED,19,False,False,False,False
FKID000452,13.007106,77.5711885,"Sri Venkataranga Ayangar Road, Ranganathapura, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL0444,CAR,WRONG PARKING,2023-11-30T00:32:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Malleshwaram,No Junction,APPROVED,19,False,False,False,False
FKID000453,13.0070419,77.5711942,"Sri Venkataranga Ayangar Road, Ranganathapura, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL0445,CAR,WRONG PARKING,2023-11-30T00:32:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Malleshwaram,No Junction,APPROVED,19,False,False,False,False
FKID000454,13.0634303,77.5911273,"20th Main Road, RMS Layout, Sahakara Nagar, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL0446,CAR,WRONG PARKING,2023-11-30T07:13:46+00:00,2023-11-30,7,Thursday,2023-11,2023-W48,Kodigehalli,No Junction,APPROVED,,False,False,False,False
FKID000455,12.9812585,77.6092369,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0447,CAR,WRONG PARKING,2023-11-19T02:59:46+00:00,2023-11-19,2,Sunday,2023-11,2023-W46,Shivajinagar,BTP051 - Safina Plaza Junction,APPROVED,16,True,False,False,False
FKID000456,12.9523367,77.5906716,"KH Road, Kengal Hanumanthaiah Circle, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",FKN00GL0448,MAXI-CAB,NO PARKING,2023-11-19T02:53:46+00:00,2023-11-19,2,Sunday,2023-11,2023-W46,Wilson Garden,BTP121 - KH Circle,APPROVED,32,True,False,False,True
FKID000457,12.9808618,77.6100728,"Kamaraj Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL0449,PASSENGER AUTO,WRONG PARKING,2023-11-19T03:38:46+00:00,2023-11-19,3,Sunday,2023-11,2023-W46,Shivajinagar,BTP051 - Safina Plaza Junction,APPROVED,16,True,False,False,False
FKID000458,12.9743402,77.5467146,"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL0450,SCOOTER,NO PARKING,2023-11-30T00:33:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Vijayanagara,BTP069 - MC Circle,APPROVED,30,True,False,False,False
FKID000459,12.9743498,77.5467151,"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL0451,SCOOTER,NO PARKING,2023-11-30T00:33:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Vijayanagara,BTP069 - MC Circle,REJECTED,30,True,False,False,False
FKID000460,12.9744251,77.546673,"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL0452,MOTOR CYCLE,NO PARKING,2023-11-30T00:37:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Vijayanagara,BTP069 - MC Circle,APPROVED,30,True,False,False,False
FKID000461,12.9743818,77.5466701,"Chord Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",FKN00GL0453,SCOOTER,NO PARKING,2023-11-30T00:34:46+00:00,2023-11-30,0,Thursday,2023-11,2023-W48,Vijayanagara,BTP069 - MC Circle,REJECTED,30,True,False,False,False
FKID000462,13.0639114,77.5897623,"20th Main Road, Govianu Jodidhar Atlantis, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL0454,SCOOTER,WRONG PARKING,2023-11-30T07:10:46+00:00,2023-11-30,7,Thursday,2023-11,2023-W48,Kodigehalli,No Junction,APPROVED,,False,False,False,False
FKID000463,12.9777336,77.575389,"2nd Main Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0455,SCOOTER,WRONG PARKING,2023-11-30T07:04:46+00:00,2023-11-30,7,Thursday,2023-11,2023-W48,Upparpet,BTP045 - Danvanthri Road Junction,APPROVED,3,True,False,False,False
FKID000464,12.9778367,77.5753667,"Subedar Chatram Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0456,MOTOR CYCLE,WRONG PARKING,2023-11-30T07:04:46+00:00,2023-11-30,7,Thursday,2023-11,2023-W48,Upparpet,BTP045 - Danvanthri Road Junction,APPROVED,3,True,False,False,False
FKID000465,12.9734171,77.5508844,"Main Road, Mallige Thotta, Cholurpalya, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL0457,MOTOR CYCLE,NO PARKING,2023-11-30T05:27:46+00:00,2023-11-30,5,Thursday,2023-11,2023-W48,Magadi Road,"BTP070 - Cholurpalya Junction, Magadi Road",APPROVED,29,True,False,False,False
FKID000466,13.0044349,77.7159363,"Kodigehalli Main Road, Sri Gayatri Layout, Ayyappa Nagar, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL0458,MOTOR CYCLE,PARKING IN A MAIN ROAD; WRONG PARKING,2023-11-30T06:47:46+00:00,2023-11-30,6,Thursday,2023-11,2023-W48,K.R. Pura,No Junction,APPROVED,15,False,False,True,False
FKID000467,12.9266373,77.6089569,"Thavarekere Main Road, Chikka Adugodi New Extension, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",FKN00GL0459,CAR,PARKING IN A MAIN ROAD; WRONG PARKING,2023-11-30T01:13:46+00:00,2023-11-30,1,Thursday,2023-11,2023-W48,Mico Layout,No Junction,APPROVED,31,False,False,True,False
FKID000468,12.9269639,77.6090944,"Thavarekere Main Road, Krishna Murthy Layout, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",FKN00GL0460,CAR,PARKING IN A MAIN ROAD; WRONG PARKING,2023-11-30T01:14:46+00:00,2023-11-30,1,Thursday,2023-11,2023-W48,Madiwala,No Junction,APPROVED,9,False,False,True,False
FKID000469,12.9447284,77.6026989,"Bannerghatta Main Road, Mythreyi Naimisha, Adugodi, Bengaluru, Karnataka. Pin-560030 (India)",FKN00GL0461,LGV,NO PARKING,2023-11-30T06:52:46+00:00,2023-11-30,6,Thursday,2023-11,2023-W48,Adugodi,BTP134 - Mico Bande,APPROVED,5,True,False,False,False
FKID000470,12.9266278,77.6089775,"Thavarekere Main Road, Chikka Adugodi New Extension, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",FKN00GL0462,CAR,PARKING IN A MAIN ROAD; WRONG PARKING,2023-11-30T01:12:46+00:00,2023-11-30,1,Thursday,2023-11,2023-W48,Mico Layout,No Junction,APPROVED,31,False,False,True,False
FKID000471,12.9788558,77.5750136,"SK Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0463,PASSENGER AUTO,NO PARKING,2023-11-30T04:49:46+00:00,2023-11-30,4,Thursday,2023-11,2023-W48,Upparpet,BTP057 - Anand Rao Junction,APPROVED,3,True,False,False,False
FKID000472,12.9800944,77.6098434,"Kamaraj Road, Tyagi Henagalavarayan Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL0464,CAR,WRONG PARKING,2023-11-19T03:32:46+00:00,2023-11-19,3,Sunday,2023-11,2023-W46,Shivajinagar,BTP051 - Safina Plaza Junction,APPROVED,16,True,False,False,False
FKID000473,12.9784848,77.7103815,"Industrial Park Road, Regent Gateway, Visveshwaraiah Industrial Estate, Bengaluru, Karnataka. Pin-560048 (India)",FKN00GL0465,VAN,PARKING ON FOOTPATH; WRONG PARKING,2023-11-30T01:06:46+00:00,2023-11-30,1,Thursday,2023-11,2023-W48,Mahadevapura,No Junction,APPROVED,84,False,False,True,True
FKID000474,12.987792,77.5374777,"80 Feet Road, Havanur Circle, Basaveshwara Nagar, Bengaluru, Karnataka. Pin-560079 (India)",FKN00GL0466,SCOOTER,WRONG PARKING,2023-11-30T06:55:46+00:00,2023-11-30,6,Thursday,2023-11,2023-W48,Kamakshipalya,BTP208 - Havanur Circle,APPROVED,33,True,False,False,False
