hotspot_id,hotspot_type,hotspot_name,police_station,latitude,longitude,violation_count,unique_vehicle_count,repeat_vehicle_count,large_vehicle_share,main_road_violation_share,peak_hour_share,active_days,latest_datetime,top_violation_type,hotspot_severity,daily_density,repeat_offender_ratio,pcis_daily_density,pcis_peak_hour,pcis_large_vehicle,pcis_main_road,pcis_repeat_offender,pcis_score,pcis_percentile,pcis_band
U-c7fb5150,Discovered Unknown,Unknown Hotspot U-0094,Hulimavu,12.8576554,77.5890331,52,51,0,0.1154,0.0,0.1346,28,2024-04-01T23:39:46+00:00,NO PARKING,31.09,1.8571,0.0,17.2611,70.6134,75.1783,22.5392,53.067,46.55,33.95,Medium
U-5dca6a2c,Discovered Unknown,Unknown Hotspot U-0177,High ground,12.9918628,77.5944243,82,80,0,0.0488,0.0,0.0732,25,2024-04-04T21:29:46+00:00,NO PARKING,33.61,3.28,0.0,46.505,53.495,51.6405,22.5392,53.067,46.34,33.81,Medium
N-a0e1705c,Named Junction,BTP105 - Shivasankara Circle,V.V.Puram (C.Pet),12.9569026,77.5741661,186,165,1,0.043,0.0269,0.0,40,2024-03-30T22:00:46+00:00,NO PARKING,34.78,4.65,0.0061,64.0514,20.8274,48.9301,42.0827,57.9173,46.31,33.67,Medium
N-71f141c1,Named Junction,BTP120 - Lalbagh Main Gate Junction,Wilson Garden,12.9539289,77.5848226,106,102,1,0.0377,0.0094,0.1038,39,2024-04-07T22:53:46+00:00,NO PARKING,30.62,2.7179,0.0098,35.2354,62.7675,45.7917,29.1013,65.0499,46.29,33.52,Medium
N-6a740489,Named Junction,"BTP164 - 29th Main Road, BTM Layout",Mico Layout,12.9151764,77.6158281,31,27,0,0.0323,0.0323,0.0,6,2024-04-04T06:32:46+00:00,WRONG PARKING,13.95,5.1667,0.0,67.475,20.8274,42.796,45.9344,53.067,46.21,33.38,Medium
U-01cad163,Discovered Unknown,Unknown Hotspot U-0152,Ashok Nagar,12.9673164,77.6084668,39,34,0,0.0256,0.0256,0.1282,15,2024-02-27T04:26:46+00:00,NO PARKING,22.12,2.6,0.0,32.8103,69.9001,36.6619,41.0842,53.067,46.12,33.24,Medium
U-3ccf1f27,Discovered Unknown,Unknown Hotspot U-0303,Pulikeshinagar(F.Town),12.9891708,77.6089612,74,65,0,0.0135,0.1757,0.0,16,2024-03-30T23:10:46+00:00,NO PARKING,28.54,4.625,0.0,63.6234,20.8274,25.9629,75.4636,53.067,46.11,33.1,Medium
U-9be4fa62,Discovered Unknown,Unknown Hotspot U-0363,Pulikeshinagar(F.Town),13.000594,77.6217801,20,19,0,0.0,0.0,0.0,1,2024-03-13T05:47:46+00:00,NO PARKING,1.57,20.0,0.0,95.0071,20.8274,18.5449,22.5392,53.067,46.11,33.1,Medium
U-8e5d9110,Discovered Unknown,Unknown Hotspot U-0326,Sadashivanagar,12.9993112,77.583791,41,24,0,0.0,0.0732,0.0244,8,2024-04-04T02:32:46+00:00,WRONG PARKING,16.46,5.125,0.0,67.1897,30.3852,18.5449,61.9116,53.067,46.06,32.81,Medium
U-68cf1441,Discovered Unknown,Unknown Hotspot U-0309,Adugodi,12.9315638,77.6231225,35,31,1,0.0286,0.0286,0.0286,10,2024-04-03T23:02:46+00:00,WRONG PARKING,17.06,3.5,0.0323,50.214,31.9544,39.515,43.0813,86.3053,46.05,32.67,Medium
N-5f0c2ed2,Named Junction,BTP222 - Delmia Circle,J.P. Nagar,12.9059328,77.5926362,98,96,1,0.0306,0.1122,0.0612,40,2024-04-07T04:37:46+00:00,NO PARKING,28.76,2.45,0.0104,29.3866,47.6462,41.3695,68.7589,66.4765,45.96,32.52,Medium
U-a25e2e06,Discovered Unknown,Unknown Hotspot U-0132,Kamakshipalya,12.9854451,77.4798544,55,52,1,0.0182,0.0182,0.0182,11,2024-04-08T00:06:46+00:00,WRONG PARKING,22.45,5.0,0.0192,66.6191,27.6748,30.0999,35.378,77.1755,45.95,32.38,Medium
N-b0afb329,Named Junction,BTP134 - Mico Bande,Adugodi,12.945152,77.602685,41,41,0,0.0488,0.0488,0.1707,26,2024-03-22T05:25:46+00:00,WRONG PARKING,23.44,1.5769,0.0,9.1298,76.8902,51.6405,54.4936,53.067,45.77,32.24,Medium
U-70ee66e9,Discovered Unknown,Unknown Hotspot U-0126,Pulikeshinagar(F.Town),12.9913406,77.6050233,57,50,0,0.1404,0.2281,0.0351,34,2024-03-29T23:29:46+00:00,WRONG PARKING,32.24,1.6765,0.0,11.8402,35.5207,80.4565,79.4579,53.067,45.75,32.1,Medium
U-082f8234,Discovered Unknown,Unknown Hotspot U-0046,Thalagattapura,12.8885892,77.5626791,351,334,1,0.0057,0.0085,0.0712,78,2024-04-08T04:26:46+00:00,NO PARKING,47.05,4.5,0.003,62.9101,52.6391,19.9715,28.6733,54.0656,45.73,31.95,Medium
N-516c606d,Named Junction,"BTP159 - JP Nagar Metro, ORR",K.S. Layout,12.9073474,77.5716624,37,37,0,0.0541,0.1081,0.1081,23,2024-04-01T20:54:46+00:00,NO PARKING,20.9,1.6087,0.0,9.7004,64.194,55.9201,68.1883,53.067,45.68,31.81,Medium
N-0da7c5ce,Named Junction,BTP017 - Attiguppe Circle,Vijayanagara,12.9605165,77.5343879,29,28,0,0.0345,0.0345,0.0345,8,2024-03-30T05:31:46+00:00,WRONG PARKING,14.84,3.625,0.0,52.6391,35.0927,44.0799,46.3623,53.067,45.64,31.67,Medium
U-619f77e4,Discovered Unknown,Unknown Hotspot U-0221,Banaswadi,13.0126934,77.6262158,62,51,1,0.1452,0.0484,0.0323,34,2024-03-29T22:07:46+00:00,NO PARKING,33.53,1.8235,0.0196,16.4051,34.0942,81.5977,54.0656,77.6034,45.63,31.53,Medium
N-6feb0773,Named Junction,BTP104 - Medical College Circle,V.V.Puram (C.Pet),12.9595865,77.5741658,51,48,0,0.2549,0.0784,0.0,23,2024-04-03T05:37:46+00:00,NO PARKING,24.25,2.2174,0.0,25.3923,20.8274,90.4422,62.7675,53.067,45.63,31.53,Medium
N-f23d16a9,Named Junction,BTP138 - Sarjapur Road Check Post,Adugodi,12.9289424,77.6176572,15,15,0,0.1333,0.0,0.1333,9,2024-04-05T22:26:46+00:00,WRONG PARKING,15.96,1.6667,0.0,11.6976,70.4708,79.03,22.5392,53.067,45.62,31.24,Medium
N-b1784e63,Named Junction,"BTP200 - 15th Cross, 33rd Main, JP Nagar",J.P. Nagar,12.9063283,77.5813878,28,24,0,0.0714,0.0,0.2143,17,2024-04-08T00:00:46+00:00,NO PARKING,20.11,1.6471,0.0,10.699,84.3081,63.0528,22.5392,53.067,45.58,31.1,Medium
N-11b6a264,Named Junction,"BTP161 - 15th Cross, 35th Main, JP Nagar",J.P. Nagar,12.906264,77.5776522,23,22,0,0.0435,0.4783,0.0435,11,2024-03-15T06:30:46+00:00,NO PARKING,14.97,2.0909,0.0,22.9672,40.3709,49.3581,89.4437,53.067,45.58,31.1,Medium
U-4b56deb1,Discovered Unknown,Unknown Hotspot U-0365,Kengeri,12.9097577,77.5133704,31,31,0,0.0,0.0,0.0,2,2024-01-21T06:00:46+00:00,NO PARKING,9.28,15.5,0.0,93.1526,20.8274,18.5449,22.5392,53.067,45.55,30.81,Medium
N-5a8fba0e,Named Junction,BTP057 - Anand Rao Junction,No Police Station,12.9790986,77.575091,3,3,0,0.3333,0.0,0.0,1,2024-02-02T01:29:46+00:00,NO PARKING,8.5,3.0,0.0,41.7974,20.8274,95.2924,22.5392,53.067,45.49,30.67,Medium
N-2007404e,Named Junction,BTP156 - Kamakya Junction,Banashankari,12.9237198,77.5536057,13,13,0,0.3846,0.3077,0.0,8,2024-04-03T04:14:46+00:00,WRONG PARKING,16.58,1.625,0.0,10.4137,20.8274,96.291,83.8802,53.067,45.48,30.53,Medium
U-53d74bb5,Discovered Unknown,Unknown Hotspot U-0158,Pulikeshinagar(F.Town),12.9993034,77.62484,192,185,0,0.026,0.0104,0.0,28,2024-04-02T05:59:46+00:00,NO PARKING,38.72,6.8571,0.0,76.7475,20.8274,37.0899,30.0999,53.067,45.47,30.39,Medium
U-895c2b48,Discovered Unknown,Unknown Hotspot U-0332,R.T. Nagar,13.0245985,77.5898402,24,24,0,0.0417,0.0,0.0,4,2024-02-23T07:18:46+00:00,NO PARKING,6.53,6.0,0.0,72.4679,20.8274,48.2168,22.5392,53.067,45.28,30.24,Medium
U-f1caeaad,Discovered Unknown,Unknown Hotspot U-0103,Vijayanagara,12.9668709,77.5433996,75,75,0,0.0533,0.0,0.0133,16,2024-03-16T06:39:46+00:00,WRONG PARKING,29.61,4.6875,0.0,64.3367,24.679,55.2068,22.5392,53.067,45.2,30.1,Medium
U-261e1aaa,Discovered Unknown,Unknown Hotspot U-0322,Wilson Garden,12.9436335,77.5856894,30,28,0,0.0,0.3333,0.0,7,2024-03-16T03:16:46+00:00,NO PARKING,10.96,4.2857,0.0,60.485,20.8274,18.5449,85.1641,53.067,45.14,29.96,Medium
N-ecc54442,Named Junction,BTP225 - Geetha Junction,Jayanagara,12.9283381,77.5858736,287,275,1,0.0174,0.0557,0.0348,76,2024-04-07T04:21:46+00:00,NO PARKING,41.65,3.7763,0.0036,54.3509,35.378,29.1013,57.204,54.9215,45.04,29.81,Medium
N-4a524d74,Named Junction,BTP109 - Dewan Madhava Rao Junction,Basavanagudi,12.9408643,77.5724347,309,243,4,0.0097,0.0032,0.0259,52,2024-04-08T01:01:46+00:00,NO PARKING,40.17,5.9423,0.0165,71.612,30.9558,22.9672,24.9643,74.0371,44.96,29.67,Medium
U-f4ee3b78,Discovered Unknown,Unknown Hotspot U-0227,Banaswadi,13.0019882,77.63267,47,46,0,0.0426,0.0213,0.0213,12,2024-03-12T05:04:46+00:00,NO PARKING,20.96,3.9167,0.0,56.6334,29.1013,48.5021,37.8031,53.067,44.94,29.53,Medium
U-8ee5ec00,Discovered Unknown,Unknown Hotspot U-0261,HSR Layout,12.9059345,77.6385853,53,45,0,0.0943,0.0,0.1132,27,2024-04-03T06:16:46+00:00,WRONG PARKING,30.46,1.963,0.0,19.2582,65.3352,70.1854,22.5392,53.067,44.84,29.39,Medium
N-3b230695,Named Junction,"BTP159 - JP Nagar Metro, ORR",J.P. Nagar,12.905873,77.5735905,64,62,0,0.0625,0.0312,0.0469,24,2024-04-04T08:41:46+00:00,NO PARKING,23.32,2.6667,0.0,34.6648,41.7974,59.2011,45.6491,53.067,44.84,29.39,Medium
U-3e130199,Discovered Unknown,Unknown Hotspot U-0060,Kengeri,12.9114002,77.4803454,43,43,1,0.0233,0.2558,0.0465,20,2024-03-29T06:00:46+00:00,NO PARKING,24.31,2.15,0.0233,24.3937,41.5121,34.9501,80.7418,80.0285,44.8,29.1,Medium
U-0f614069,Discovered Unknown,Unknown Hotspot U-0271,Yelahanka,13.12122,77.6175568,32,32,0,0.125,0.0312,0.0,11,2024-01-10T21:08:46+00:00,WRONG PARKING,16.81,2.9091,0.0,39.515,20.8274,77.7461,45.6491,53.067,44.76,28.96,Medium
U-9fdd6f33,Discovered Unknown,Unknown Hotspot U-0118,Magadi Road,12.9666392,77.5478049,81,68,0,0.2593,0.0123,0.0494,42,2024-03-31T22:05:46+00:00,NO PARKING,40.04,1.9286,0.0,18.9729,43.0813,91.1555,31.2411,53.067,44.69,28.82,Medium
U-54989fae,Discovered Unknown,Unknown Hotspot U-0366,Kamakshipalya,13.0141341,77.49208,59,57,0,0.0,0.0169,0.0169,8,2023-12-08T04:16:46+00:00,WRONG PARKING,20.66,7.375,0.0,79.3153,26.8188,18.5449,34.3795,53.067,44.67,28.67,Medium
N-42f44344,Named Junction,BTP051 - Safina Plaza Junction,Ashok Nagar,12.9749057,77.607987,46,45,3,0.0217,0.0217,0.1087,23,2024-04-01T05:00:46+00:00,WRONG PARKING,22.58,2.0,0.0667,21.398,64.4793,33.3809,38.0884,97.2896,44.66,28.53,Medium
U-7e3a447a,Discovered Unknown,Unknown Hotspot U-0335,HSR Layout,12.9073073,77.6351875,33,31,0,0.0303,0.0,0.2121,16,2024-03-09T01:00:46+00:00,WRONG PARKING,22.13,2.0625,0.0,21.9686,84.0228,41.0842,22.5392,53.067,44.5,28.39,Medium
U-739f9963,Discovered Unknown,Unknown Hotspot U-0350,Thalagattapura,12.8920728,77.572127,20,19,0,0.05,0.05,0.1,11,2024-04-05T00:27:46+00:00,WRONG PARKING,9.1,1.8182,0.0,16.1198,61.9116,52.9244,55.2068,53.067,44.49,28.25,Medium
U-aa7645bc,Discovered Unknown,Unknown Hotspot U-0229,Pulikeshinagar(F.Town),12.9924885,77.611933,76,67,0,0.0263,0.0,0.0,11,2024-03-04T03:46:46+00:00,NO PARKING,26.15,6.9091,0.0,77.0328,20.8274,37.3752,22.5392,53.067,44.48,28.1,Medium
N-38093995,Named Junction,"BTP202 - East End Main Road, Jayanagar",Mico Layout,12.9151981,77.6002216,7,7,0,0.2857,0.5714,0.0,5,2024-03-11T02:05:46+00:00,NO PARKING,11.35,1.4,0.0,5.7061,20.8274,92.4394,91.4408,53.067,44.43,27.96,Medium
N-376c63b3,Named Junction,BTP118 - Basappa Circle,V.V.Puram (C.Pet),12.9562014,77.577347,30,29,0,0.0333,0.0,0.0667,9,2024-04-03T20:53:46+00:00,WRONG PARKING,16.0,3.3333,0.0,47.6462,50.6419,43.7946,22.5392,53.067,44.4,27.82,Medium
N-f7fe5406,Named Junction,BTP184 - Lalbagh West Gate,Wilson Garden,12.9485192,77.5805975,70,66,0,0.0429,0.0286,0.0,17,2024-04-08T05:35:46+00:00,NO PARKING,21.43,4.1176,0.0,58.9158,20.8274,48.6448,43.0813,53.067,44.38,27.67,Medium
N-5b889585,Named Junction,BTP064 - Devanga Hostel Junction,Halasuru Gate,12.9627328,77.5899046,104,85,2,0.1346,0.0288,0.0096,44,2024-04-02T23:58:46+00:00,NO PARKING,31.21,2.3636,0.0235,27.9601,22.3966,79.3153,43.224,80.1712,44.35,27.53,Medium
U-47c66732,Discovered Unknown,Unknown Hotspot U-0106,Bellandur,12.9101093,77.6862797,86,85,0,0.0698,0.0698,0.0233,33,2024-04-07T03:57:46+00:00,NO PARKING,35.2,2.6061,0.0,33.0956,30.2425,61.9116,61.0556,53.067,44.34,27.39,Medium
N-005068d9,Named Junction,BTP067 - Jai Muni Rao Circle,Magadi Road,12.9785525,77.5428695,274,259,1,0.0401,0.0292,0.0146,72,2024-04-06T01:15:46+00:00,WRONG PARKING,41.14,3.8056,0.0039,55.0642,25.2496,46.933,43.5093,55.4922,44.29,27.25,Medium
N-f1522165,Named Junction,BTP130 - GD Mara Junction,J.P. Nagar,12.9075832,77.6001693,133,116,0,0.0,0.0075,0.015,16,2024-04-01T07:01:46+00:00,NO PARKING,25.89,8.3125,0.0,82.311,25.6776,18.5449,27.6748,53.067,44.28,27.1,Medium
U-dc42b8b6,Discovered Unknown,Unknown Hotspot U-0174,K.G. Halli,13.0079407,77.6129229,36,36,0,0.0,0.1667,0.25,25,2024-04-03T02:25:46+00:00,NO PARKING,25.86,1.44,0.0,6.2767,88.3024,18.5449,75.1783,53.067,44.25,26.96,Medium
U-7f3bba85,Discovered Unknown,Unknown Hotspot U-0317,Halasur,12.9753576,77.61797,25,22,0,0.4,0.0,0.0,9,2024-03-13T23:50:46+00:00,NO PARKING,15.48,2.7778,0.0,36.6619,20.8274,96.719,22.5392,53.067,44.24,26.82,Medium
U-b01f239f,Discovered Unknown,Unknown Hotspot U-0353,K.G. Halli,13.0325641,77.6240414,22,21,0,0.0,0.0,0.0,2,2024-03-03T23:14:46+00:00,NO PARKING,3.57,11.0,0.0,88.7304,20.8274,18.5449,22.5392,53.067,44.22,26.68,Medium
U-5bd05ea4,Discovered Unknown,Unknown Hotspot U-0195,Rajajinagar,13.0159939,77.5439928,30,30,0,0.0667,0.0,0.2333,22,2024-04-08T01:03:46+00:00,WRONG PARKING,22.85,1.3636,0.0,5.2782,86.8759,60.7703,22.5392,53.067,44.14,26.53,Medium
U-0f617a3a,Discovered Unknown,Unknown Hotspot U-0391,R.T. Nagar,12.997895,77.605091,22,18,1,0.0455,0.0,0.0,6,2024-03-14T03:08:46+00:00,WRONG PARKING,7.04,3.6667,0.0556,53.3524,20.8274,50.3566,22.5392,94.7218,44.14,26.53,Medium
N-5ecf966f,Named Junction,BTP076 - Hudson Circle,Cubbon Park,12.9680865,77.5887662,180,169,0,0.0222,0.0,0.0222,31,2024-04-03T02:17:46+00:00,NO PARKING,32.56,5.8065,0.0,71.0414,29.3866,33.8088,22.5392,53.067,44.11,26.25,Medium
U-ef1f763d,Discovered Unknown,Unknown Hotspot U-0141,Vijayanagara,12.9688915,77.545569,211,192,1,0.0095,0.0,0.0427,40,2024-03-28T21:11:46+00:00,NO PARKING,42.12,5.275,0.0052,68.9016,39.515,22.5392,22.5392,56.4907,44.09,26.11,Medium
N-6d9566a3,Named Junction,BTP185 - RV Teachers College,Basavanagudi,12.9447842,77.5798748,38,30,0,0.0526,0.0,0.0526,12,2024-04-07T05:26:46+00:00,NO PARKING,18.16,3.1667,0.0,44.2225,44.5078,54.9215,22.5392,53.067,44.07,25.96,Medium
U-9a231643,Discovered Unknown,Unknown Hotspot U-0212,J.P. Nagar,12.9003339,77.5858614,55,54,0,0.0182,0.0545,0.2545,38,2024-03-31T05:41:46+00:00,NO PARKING,34.35,1.4474,0.0,6.5621,88.873,30.0999,56.6334,53.067,44.01,25.82,Medium
U-19f16ef2,Discovered Unknown,Unknown Hotspot U-0388,R.T. Nagar,12.9996177,77.5967949,57,33,0,0.0,0.0175,0.0,7,2024-03-08T03:12:46+00:00,WRONG PARKING,19.41,8.1429,0.0,81.7404,20.8274,18.5449,34.9501,53.067,43.99,25.68,Medium
N-37c53a41,Named Junction,BTP215 - Vanivillas Junction,Basavanagudi,12.9458666,77.5702647,409,391,5,0.022,0.0318,0.0122,101,2024-04-08T02:49:46+00:00,NO PARKING,45.03,4.0495,0.0128,57.7746,23.8231,33.5235,45.7917,69.1869,43.78,25.54,Medium
U-5cbe856c,Discovered Unknown,Unknown Hotspot U-0097,Bellandur,12.8952046,77.67584,79,64,0,0.0,0.0,0.0127,9,2024-03-15T04:12:46+00:00,WRONG PARKING,25.06,8.7778,0.0,84.3081,24.2511,18.5449,22.5392,53.067,43.75,25.39,Medium
U-191d523b,Discovered Unknown,Unknown Hotspot U-0063,Jalahalli,13.0459332,77.5222751,58,58,0,0.0172,0.0172,0.431,35,2024-04-05T19:35:46+00:00,NO PARKING,36.73,1.6571,0.0,11.127,96.291,28.9586,34.6648,53.067,43.71,25.25,Medium
U-175d2faa,Discovered Unknown,Unknown Hotspot U-0234,Yelahanka,13.0817164,77.5482309,50,45,0,0.04,0.16,0.1,33,2024-04-06T05:29:46+00:00,NO PARKING,29.57,1.5152,0.0,7.9886,61.9116,46.7903,74.465,53.067,43.71,25.25,Medium
U-d816a377,Discovered Unknown,Unknown Hotspot U-0101,Kamakshipalya,12.9994666,77.4887382,54,54,0,0.0185,0.0185,0.0,9,2024-03-15T07:39:46+00:00,WRONG PARKING,20.4,6.0,0.0,72.4679,20.8274,30.5278,35.6633,53.067,43.71,25.25,Medium
U-635e2142,Discovered Unknown,Unknown Hotspot U-0331,Kamakshipalya,12.9885998,77.4727483,20,19,0,0.0,0.15,0.25,15,2024-04-03T22:44:46+00:00,NO PARKING,13.01,1.3333,0.0,4.9929,88.3024,18.5449,73.7518,53.067,43.65,24.82,Medium
N-a3ef4e0c,Named Junction,"BTP016 - 5th Main Road, RPC Layout",No Police Station,12.9649059,77.5388765,10,9,0,0.0,0.0,0.0,1,2024-02-03T05:34:46+00:00,WRONG PARKING,6.85,10.0,0.0,86.7332,20.8274,18.5449,22.5392,53.067,43.62,24.68,Medium
U-eaaae494,Discovered Unknown,Unknown Hotspot U-0157,Banaswadi,12.9800059,77.652252,85,78,0,0.0118,0.0353,0.0,15,2024-03-22T01:20:46+00:00,NO PARKING,28.78,5.6667,0.0,70.4708,20.8274,24.8217,46.505,53.067,43.59,24.54,Medium
N-b04a2733,Named Junction,BTP208 - Havanur Circle,Magadi Road,12.9872026,77.5376829,103,94,4,0.0097,0.0485,0.0291,32,2024-04-06T04:50:46+00:00,WRONG PARKING,27.49,3.2188,0.0426,45.5064,32.525,22.9672,54.3509,90.2996,43.56,24.39,Medium
N-d667b098,Named Junction,BTP068 - Veeresh Theatre Junction,Magadi Road,12.9785411,77.5465308,87,78,2,0.1954,0.0115,0.023,44,2024-04-07T04:35:46+00:00,WRONG PARKING,31.32,1.9773,0.0256,19.6862,30.0999,86.4479,30.6705,81.883,43.51,24.25,Medium
U-964cb96f,Discovered Unknown,Unknown Hotspot U-0167,Bellandur,12.9044297,77.7022464,22,22,0,0.1818,0.0,0.0455,10,2024-03-30T05:20:46+00:00,WRONG PARKING,11.65,2.2,0.0,25.107,41.0842,84.8787,22.5392,53.067,43.47,24.11,Medium
N-1e9d5981,Named Junction,BTP219 - Canara Bank Junction,Jayanagara,12.9311672,77.584537,358,351,0,0.0056,0.0251,0.0447,85,2024-04-08T05:12:46+00:00,NO PARKING,43.2,4.2118,0.0,59.9144,40.5136,19.8288,40.3709,53.067,43.43,23.97,Medium
U-04de32e8,Discovered Unknown,Unknown Hotspot U-0151,Jalahalli,13.0374363,77.5353801,28,24,0,0.1071,0.0357,0.0,10,2024-01-30T00:05:46+00:00,NO PARKING,13.63,2.8,0.0,37.6605,20.8274,72.7532,47.0756,53.067,43.42,23.82,Medium
U-d4aeb1aa,Discovered Unknown,Unknown Hotspot U-0052,Kengeri,12.9170501,77.5001856,51,45,0,0.0,0.0196,0.0,7,2023-11-30T05:55:46+00:00,NO PARKING,17.74,7.2857,0.0,78.8873,20.8274,18.5449,36.8046,53.067,43.41,23.68,Medium
U-9da078be,Discovered Unknown,Unknown Hotspot U-0140,J.P. Nagar,12.8818099,77.5958677,87,83,0,0.0805,0.0,0.1149,48,2024-04-07T00:27:46+00:00,WRONG PARKING,39.48,1.8125,0.0,15.5492,65.7632,66.6191,22.5392,53.067,43.12,23.54,Medium
U-79059227,Discovered Unknown,Unknown Hotspot U-0278,Sheshadripuram,12.987322,77.5678935,27,26,0,0.0741,0.037,0.0,9,2024-03-12T05:19:46+00:00,NO PARKING,12.09,3.0,0.0,41.7974,20.8274,63.9087,48.5021,53.067,43.11,23.4,Medium
N-2a4ca7e5,Named Junction,BTP214 - 5th Main Chamrajpet Junction,Vijayanagara,12.9759017,77.5315566,103,101,0,0.0194,0.0485,0.0097,25,2024-03-26T06:09:46+00:00,WRONG PARKING,25.25,4.12,0.0,59.0585,22.6819,31.2411,54.3509,53.067,43.1,23.25,Medium
U-5d0c34b7,Discovered Unknown,Unknown Hotspot U-0146,Basavanagudi,12.9416511,77.5670856,443,415,0,0.0113,0.0135,0.0226,84,2024-04-07T23:09:46+00:00,NO PARKING,48.08,5.2738,0.0,68.7589,29.6719,24.5364,31.8117,53.067,43.03,23.11,Medium
U-138dc542,Discovered Unknown,Unknown Hotspot U-0265,Jnanabharathi,12.9741452,77.5091287,67,66,0,0.0597,0.0,0.1194,34,2024-04-05T04:07:46+00:00,NO PARKING,34.23,1.9706,0.0,19.5435,67.0471,58.3452,22.5392,53.067,42.98,22.97,Medium
U-f5ef0a10,Discovered Unknown,Unknown Hotspot U-0179,K.S. Layout,12.9059165,77.542389,70,69,0,0.0571,0.0143,0.0857,33,2024-04-07T01:25:46+00:00,WRONG PARKING,34.1,2.1212,0.0,23.6805,57.204,56.9187,32.525,53.067,42.97,22.82,Medium
U-da08fe97,Discovered Unknown,Unknown Hotspot U-0155,Yelahanka,13.0996493,77.588657,178,174,0,0.0056,0.0169,0.0056,26,2024-04-07T06:13:46+00:00,NO PARKING,37.27,6.8462,0.0,76.6049,21.398,19.8288,34.3795,53.067,42.76,22.68,Medium
N-a6be7fc5,Named Junction,BTP037 - KR Circle,Upparpet,12.9766307,77.583476,64,63,0,0.1094,0.0469,0.0156,28,2024-03-31T03:55:46+00:00,WRONG PARKING,24.61,2.2857,0.0,26.5335,26.2482,73.4665,53.6377,53.067,42.57,22.54,Medium
U-87be67b4,Discovered Unknown,Unknown Hotspot U-0381,HSR Layout,12.906654,77.6366847,20,20,0,0.05,0.0,0.2,13,2024-03-10T01:00:46+00:00,WRONG PARKING,11.85,1.5385,0.0,8.2739,82.4536,52.9244,22.5392,53.067,42.37,22.4,Medium
U-8a461593,Discovered Unknown,Unknown Hotspot U-0276,Thalagattapura,12.8741873,77.5408085,38,37,0,0.0263,0.2105,0.0789,22,2024-03-26T07:29:46+00:00,WRONG PARKING,23.45,1.7273,0.0,12.6961,55.7775,37.3752,77.7461,53.067,42.2,22.25,Medium
N-f6987419,Named Junction,BTP217 - Baleyele Junction,V.V.Puram (C.Pet),12.9573813,77.5694478,85,83,0,0.0588,0.0941,0.0118,33,2024-04-07T04:41:46+00:00,NO PARKING,26.3,2.5758,0.0,31.9544,23.3951,57.7746,65.9058,53.067,42.18,22.11,Medium
N-890ad694,Named Junction,BTP173 - TMC,Shivajinagar,12.9823149,77.5987504,149,138,5,0.0537,0.0067,0.0201,54,2024-04-04T00:44:46+00:00,WRONG PARKING,35.81,2.7593,0.0362,36.3766,28.816,55.4922,27.2468,88.1598,42.12,21.97,Medium
U-0f53f346,Discovered Unknown,Unknown Hotspot U-0222,HSR Layout,12.9243945,77.6499946,34,34,0,0.0,0.0,0.0588,8,2024-03-15T01:17:46+00:00,NO PARKING,14.6,4.25,0.0,60.1997,46.6476,18.5449,22.5392,53.067,42.12,21.97,Medium
U-1e53ec47,Discovered Unknown,Unknown Hotspot U-0102,Jalahalli,13.0572875,77.5469449,217,187,2,0.0184,0.0184,0.0507,70,2024-04-07T23:14:46+00:00,NO PARKING,44.99,3.1,0.0107,42.9387,43.6519,30.3852,35.5207,67.0471,41.9,21.68,Medium
U-684cbce9,Discovered Unknown,Unknown Hotspot U-0298,Malleshwaram,13.0118992,77.5690461,34,31,0,0.0294,0.0882,0.0588,16,2024-04-08T05:29:46+00:00,WRONG PARKING,20.17,2.125,0.0,23.9658,46.6476,40.0856,64.7646,53.067,41.89,21.54,Medium
U-3e70e490,Discovered Unknown,Unknown Hotspot U-0341,J.P. Nagar,12.8843644,77.5963151,25,14,0,0.0,0.0,0.08,7,2024-02-25T04:41:46+00:00,WRONG PARKING,9.18,3.5714,0.0,51.6405,55.9201,18.5449,22.5392,53.067,41.87,21.4,Medium
U-bd352858,Discovered Unknown,Unknown Hotspot U-0279,Yeshwanthpura,13.0320473,77.5638549,39,34,0,0.0,0.0,0.0,5,2024-03-31T01:36:46+00:00,WRONG PARKING,13.73,7.8,0.0,80.7418,20.8274,18.5449,22.5392,53.067,41.83,21.26,Medium
U-e8c25d6d,Discovered Unknown,Unknown Hotspot U-0395,Ashok Nagar,12.9526718,77.6196027,25,24,0,0.0,0.04,0.0,5,2024-02-03T00:06:46+00:00,NO PARKING,6.87,5.0,0.0,66.6191,20.8274,18.5449,49.786,53.067,41.68,21.11,Medium
U-0cebaab4,Discovered Unknown,Unknown Hotspot U-0371,Thalagattapura,12.862511,77.5303238,46,42,0,0.0217,0.0435,0.0,12,2024-01-18T21:23:46+00:00,NO PARKING,20.24,3.8333,0.0,55.3495,20.8274,33.3809,52.3538,53.067,41.65,20.97,Medium
N-fadbdee6,Named Junction,"BTP024 - NPS, Vijayanagar",Vijayanagara,12.9852673,77.5480257,46,42,2,0.0217,0.0435,0.0652,24,2024-04-05T23:00:46+00:00,WRONG PARKING,21.97,1.9167,0.0476,18.4023,49.3581,33.3809,52.3538,92.4394,41.63,20.83,Medium
